beat_id,is_complete_beat,beat_quality_reason,psv_local,psv_global,psv_value_px,next_psv_local,next_psv_global,first_valley_local,first_valley_global,first_valley_value_px,secondary_peak_local,secondary_peak_global,secondary_peak_value_px,cycle_length_px,time_to_valley_px,time_to_secondary_peak_px,valley_to_psv_ratio,secondary_to_psv_ratio,ri_proxy,recording_name,audio_beat_id,audio_beat_time_s,frame_time_s,frame_index,frame_path,extraction_baseline,extraction_direction,n_frame_peaks,slope_cm_s_per_px,baseline_y_global,calibration_status,cm_s_per_px,psv_cm_s,edv_proxy_cm_s,secondary_peak_cm_s,ri_calibrated
1,False,valley_too_late;missing_secondary_peak,141,151,133.09872507355146,285,295,266,276,13.3559986923831,,,,144,125,,0.10034655617476775,,0.8996534438252323,candidate_long_quality_test,12,9.962666666666667,9.966666666666667,299,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0012_t9.963s_frame_000299.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.25217267875948,2.935354788943144,,0.8996534438252323
2,False,valley_too_late;missing_secondary_peak,285,295,132.45864661653945,426,436,407,417,12.380516508662952,,,,141,122,,0.09346703159744543,,0.9065329684025546,candidate_long_quality_test,12,9.962666666666667,9.966666666666667,299,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0012_t9.963s_frame_000299.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.11149751044271,2.7209652576575025,,0.9065329684025545
1,False,valley_too_late;missing_secondary_peak,140,150,132.00457665903699,282,292,261,271,12.881660673422612,,,,142,121,,0.09758495500270019,,0.9024150449972997,candidate_long_quality_test,13,10.832,10.833333333333334,325,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0013_t10.832s_frame_000325.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.011702919639834,2.8311057239647592,,0.9024150449972999
2,False,valley_too_late;missing_secondary_peak,282,292,134.4707420725707,425,435,406,416,12.03530565544297,,,,143,124,,0.08950129574616164,,0.9104987042538384,candidate_long_quality_test,13,10.832,10.833333333333334,325,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0013_t10.832s_frame_000325.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.553711841898156,2.6450955039585664,,0.9104987042538384
1,False,valley_too_late;missing_secondary_peak,1,11,131.77865612648228,142,152,123,133,12.181758744687809,,,,141,122,,0.09244106066004841,,0.9075589393399516,candidate_long_quality_test,14,11.653333333333334,11.666666666666666,350,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0014_t11.653s_frame_000350.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.962050555003618,2.6772826721944782,,0.9075589393399516
2,False,valley_too_late;missing_secondary_peak,142,152,133.7616868257581,286,296,267,277,11.526315789473713,,,,144,125,,0.08617053255681675,,0.9138294674431833,candidate_long_quality_test,14,11.653333333333334,11.666666666666666,350,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0014_t11.653s_frame_000350.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.39787709211313,2.533230725067232,,0.9138294674431833
3,False,valley_too_late;missing_secondary_peak,286,296,134.4684537430513,431,441,412,422,14.13860738803529,,,,145,126,,0.10514441859391059,,0.8948555814060893,candidate_long_quality_test,14,11.653333333333334,11.666666666666666,350,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0014_t11.653s_frame_000350.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.553208917394482,3.1073549692038167,,0.8948555814060895
1,False,valley_too_late;missing_secondary_peak,3,13,134.63036048619577,147,157,128,138,11.985616214449184,,,,144,125,,0.0890261020706256,,0.9109738979293744,candidate_long_quality_test,15,12.490666666666666,12.5,375,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0015_t12.491s_frame_000375.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.588792458902493,2.6341748575928103,,0.9109738979293743
2,False,valley_too_late;missing_secondary_peak,147,157,135.33834586465963,292,302,273,283,14.15429879045438,,,,145,126,,0.10458454106280338,,0.8954154589371967,candidate_long_quality_test,15,12.490666666666666,12.5,375,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0015_t12.491s_frame_000375.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.744392075152888,3.1108035943719505,,0.8954154589371965
3,False,valley_too_late;missing_secondary_peak,292,302,131.88198757763783,429,439,410,420,14.658711997384719,,,,137,118,,0.11115022048598758,,0.8888497795140125,candidate_long_quality_test,15,12.490666666666666,12.5,375,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0015_t12.491s_frame_000375.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.98476053551379,3.221662524255909,,0.8888497795140125
1,False,valley_too_late;missing_secondary_peak,8,18,134.17036497700116,153,163,134,144,13.984635501797962,,,,145,126,,0.10423043497120353,,0.8957695650287965,candidate_long_quality_test,16,13.349333333333334,13.333333333333334,400,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0016_t13.349s_frame_000400.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.48769556215176,3.073515334741506,,0.8957695650287966
2,False,valley_too_late;missing_secondary_peak,153,163,133.0748610657058,290,300,271,281,14.504413206930332,,,,137,118,,0.10899438925409638,,0.8910056107459036,candidate_long_quality_test,16,13.349333333333334,13.333333333333334,400,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0016_t13.349s_frame_000400.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.246927894649613,3.1877510434359295,,0.8910056107459036
3,False,valley_too_late;missing_secondary_peak,290,300,132.58123569793855,430,440,410,420,12.94638770840143,,,,140,120,,0.09764871808780952,,0.9023512819121905,candidate_long_quality_test,16,13.349333333333334,13.333333333333334,400,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0016_t13.349s_frame_000400.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.13843989456874,2.8453313027833254,,0.9023512819121905
1,False,valley_too_late;missing_secondary_peak,15,25,133.53612291598364,152,162,133,143,14.47303040209215,,,,137,118,,0.1083828861138801,,0.8916171138861199,candidate_long_quality_test,17,14.176,14.166666666666666,425,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0017_t14.176s_frame_000425.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.348303105321207,3.180853793099662,,0.89161711388612
2,False,valley_too_late;missing_secondary_peak,152,162,132.634194181103,291,301,272,282,12.93854200719188,,,,139,120,,0.09755057575518708,,0.9024494242448129,candidate_long_quality_test,17,14.176,14.166666666666666,425,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0017_t14.176s_frame_000425.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.150079004511195,2.8436069901992576,,0.9024494242448129
3,False,valley_too_late;missing_secondary_peak,291,301,135.4697613599196,435,445,416,426,13.406668846028102,,,,144,125,,0.098964290712884,,0.9010357092871161,candidate_long_quality_test,17,14.176,14.166666666666666,425,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0017_t14.176s_frame_000425.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.773274310936028,2.9464909743819137,,0.9010357092871161
1,False,valley_too_late;missing_secondary_peak,18,28,132.55181431840276,158,168,138,148,12.880026152337358,,,,140,120,,0.09716974617486746,,0.9028302538251325,candidate_long_quality_test,18,14.976,14.966666666666667,449,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0018_t14.976s_frame_000449.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.131973722378493,2.8307464921764267,,0.9028302538251325
2,False,valley_too_late;missing_secondary_peak,158,168,135.6070611310865,301,311,282,292,13.431186662307931,,,,143,124,,0.09904489154384433,,0.9009551084561557,candidate_long_quality_test,18,14.976,14.966666666666667,449,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0018_t14.976s_frame_000449.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.803449781157166,2.9518794512071227,,0.9009551084561557
3,True,ok,301,311,134.53906505393718,438,448,342,352,16.214122262176907,356.0,366.0,35.53514220333391,137,41,55.0,0.12051609140941041,0.26412508656194206,0.8794839085905896,candidate_long_quality_test,18,14.976,14.966666666666667,449,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0018_t14.976s_frame_000449.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.56872773065108,3.563507494047114,7.809842771384713,0.8794839085905897
1,False,valley_too_late;missing_secondary_peak,19,29,135.4109186008479,162,172,143,153,13.168682576005235,,,,143,124,,0.09724978393228902,,0.902750216067711,candidate_long_quality_test,19,15.797333333333333,15.8,474,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0019_t15.797s_frame_000474.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.7603419665555,2.8941868259985557,,0.902750216067711
2,True,ok,162,172,133.58385093167502,299,309,203,213,15.897221314154681,217.0,227.0,35.5243543641708,137,41,55.0,0.11900556244845595,0.2659330010057927,0.880994437551544,candidate_long_quality_test,19,15.797333333333333,15.8,474,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0019_t15.797s_frame_000474.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.35879267354094,3.493859634922347,7.8074718415816236,0.880994437551544
3,True,ok,299,309,132.18862373324424,434,444,337,347,14.750572082379575,353.0,363.0,36.93298463550124,135,38,54.0,0.11158730355000995,0.2793960901660627,0.88841269644999,candidate_long_quality_test,19,15.797333333333333,15.8,474,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0019_t15.797s_frame_000474.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.052152419007736,3.2418513507609723,8.117057796779282,0.8884126964499901
1,True,ok,29,39,133.95913697286494,166,176,70,80,15.615451672659646,84.0,94.0,35.65773128473306,137,41,55.0,0.11656876884644865,0.2661836444344664,0.8834312311535514,candidate_long_quality_test,20,16.613333333333333,16.6,498,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0020_t16.613s_frame_000498.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.44127229214547,3.431932864368459,7.836785155510757,0.8834312311535514
2,False,valley_too_late;missing_secondary_peak,166,176,131.27459954233217,300,310,281,291,17.18404707420717,,,,134,115,,0.13090153871439406,,0.869098461285606,candidate_long_quality_test,20,16.613333333333333,16.6,498,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0020_t16.613s_frame_000498.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.851270002963947,3.776675637252421,,0.869098461285606
3,False,valley_too_late;missing_secondary_peak,300,310,132.55279503105396,436,446,418,428,15.15952925792742,,,,136,118,,0.11436597209720024,,0.8856340279027998,candidate_long_quality_test,20,16.613333333333333,16.6,498,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0020_t16.613s_frame_000498.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.1321892614515,3.331731144205519,,0.8856340279027998
1,True,ok,27,37,131.8437397842413,162,172,66,76,16.119755911517647,81.0,91.0,37.104282445242994,135,39,54.0,0.12226409792302,0.2814261982098137,0.87773590207698,candidate_long_quality_test,21,17.418666666666667,17.433333333333334,523,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0021_t17.419s_frame_000523.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.976354511666468,3.542767845466531,8.154705288198077,0.8777359020769799
2,False,valley_too_late;missing_secondary_peak,162,172,133.79568486433269,297,307,279,289,14.9705786204642,,,,135,117,,0.11189134115681083,,0.8881086588431892,candidate_long_quality_test,21,17.418666666666667,17.433333333333334,523,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0021_t17.419s_frame_000523.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.405349113310734,3.290203949472576,,0.8881086588431891
3,False,valley_too_late;missing_secondary_peak,297,307,132.99051977770313,434,444,415,425,15.569794050343184,,,,137,118,,0.11707446573160607,,0.882925534268394,candidate_long_quality_test,21,17.418666666666667,17.433333333333334,523,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0021_t17.419s_frame_000523.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.228391534370886,3.421898323080669,,0.8829255342683939
1,False,valley_too_late;missing_secondary_peak,28,38,132.5779666557679,164,174,146,156,15.02811376266753,,,,136,118,,0.11335302646243836,,0.8866469735375616,candidate_long_quality_test,22,18.224,18.233333333333334,547,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0022_t18.224s_frame_000547.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.13772143099205,3.302848908422399,,0.8866469735375617
2,False,valley_too_late;missing_secondary_peak,164,174,133.09937888198564,301,311,282,292,15.385746976135929,,,,137,118,,0.11559593369536238,,0.8844040663046375,candidate_long_quality_test,22,18.224,18.233333333333334,547,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0022_t18.224s_frame_000547.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.252316371474826,3.3814488237127676,,0.8844040663046376
3,True,ok,301,311,134.57992808107028,435,445,340,350,16.247074207257,354.0,364.0,36.99803857469707,134,39,53.0,0.12072434900893872,0.2749149825106879,0.8792756509910613,candidate_long_quality_test,22,18.224,18.233333333333334,547,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0022_t18.224s_frame_000547.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.57770852535977,3.570749606900195,8.131355221955506,0.8792756509910612
1,True,ok,25,35,133.3409610983962,162,172,66,76,15.40573483397908,81.0,91.0,37.36744033997984,137,41,56.0,0.1155364016208848,0.2802397705263674,0.8844635983791151,candidate_long_quality_test,23,19.077333333333332,19.066666666666666,572,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0023_t19.077s_frame_000572.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.305410829792546,3.3858417152959386,8.212541606121986,0.8844635983791151
2,True,ok,162,172,134.66426936907288,296,306,201,211,16.276495586792787,215.0,225.0,36.60836874795631,134,39,53.0,0.12086721788230236,0.27184916176706203,0.8791327821176976,candidate_long_quality_test,23,19.077333333333332,19.066666666666666,572,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0023_t19.077s_frame_000572.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.596244885638487,3.577215779090444,8.04571436361352,0.8791327821176976
3,True,ok,296,306,130.2556390977424,432,442,336,346,15.063623733245905,351.0,361.0,34.18796992481153,136,40,55.0,0.11564661489966148,0.2624682521357655,0.8843533851003386,candidate_long_quality_test,23,19.077333333333332,19.066666666666666,572,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0023_t19.077s_frame_000572.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.627324906108257,3.310653219024189,7.513763931428902,0.8843533851003386
1,True,ok,23,33,134.6466165413514,157,167,62,72,16.128407976462626,76.0,86.0,36.37953579601123,134,39,53.0,0.11978323994134246,0.27018529488885223,0.8802167600586576,candidate_long_quality_test,24,19.904,19.9,597,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0024_t19.904s_frame_000597.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.592365182324333,3.5446693790661845,7.995421913244903,0.8802167600586575
2,True,ok,157,167,129.9986923831298,293,303,196,206,15.815135665249787,213.0,223.0,34.272965021248254,136,39,56.0,0.12165611342181586,0.2636408443266459,0.8783438865781842,candidate_long_quality_test,24,19.904,19.9,597,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0024_t19.904s_frame_000597.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.570853668980067,3.475819014511543,7.5324439844229545,0.8783438865781841
3,True,ok,293,303,129.93658058188745,434,444,334,344,13.671068976789588,350.0,360.0,31.071918927753693,141,41,57.0,0.10521339653211768,0.23913141925550233,0.8947866034678823,candidate_long_quality_test,24,19.904,19.9,597,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0024_t19.904s_frame_000597.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.557202861022848,3.004600308464923,6.828924450123686,0.8947866034678823
1,True,ok,18,28,130.19973847662442,154,164,57,67,14.741745668518847,74.0,84.0,34.29323308270625,136,39,56.0,0.11322408048588765,0.2633894160153258,0.8867759195141124,candidate_long_quality_test,25,20.730666666666668,20.733333333333334,622,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0025_t20.731s_frame_000622.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.615039178946784,3.2399114991038993,7.536898458598462,0.8867759195141123
2,True,ok,154,164,129.60248447204765,294,304,195,205,12.003988231447996,210.0,220.0,31.450474011114288,140,41,56.0,0.09262159039888612,0.24266875854449727,0.9073784096011139,candidate_long_quality_test,25,20.730666666666668,20.733333333333334,622,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0025_t20.731s_frame_000622.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.48377588348467,2.638212622893788,6.912122532304916,0.9073784096011138
3,False,valley_too_late;missing_secondary_peak,294,304,126.28211833932474,433,443,415,425,14.358287021902468,,,,139,121,,0.11370008050800366,,0.8862999194919964,candidate_long_quality_test,25,20.730666666666668,20.733333333333334,622,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0025_t20.731s_frame_000622.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,27.754032428636087,3.155635721557667,,0.8862999194919964
1,True,ok,15,25,129.87348806799403,156,166,56,66,13.68904870872813,72.0,82.0,31.30042497548171,141,41,57.0,0.10540294953471457,0.24100704032138315,0.8945970504652854,candidate_long_quality_test,26,21.568,21.566666666666666,647,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0026_t21.568s_frame_000647.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.543336513992646,3.0085518581367428,6.879145054134634,0.8945970504652854
2,True,ok,156,166,126.03040209218508,295,305,196,206,13.532497251032492,212.0,222.0,31.663615560640274,139,40,56.0,0.10737486373434031,0.25123791589175354,0.8926251362656596,candidate_long_quality_test,26,21.568,21.566666666666666,647,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0026_t21.568s_frame_000647.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,27.698710733230595,2.9741452905975443,6.958966357505399,0.8926251362656596
3,True,ok,295,305,116.16279830009631,431,441,333,343,14.589735207583923,349.0,359.0,30.59202353710318,136,38,54.0,0.1255973118854509,0.263354739940677,0.874402688114549,candidate_long_quality_test,26,21.568,21.566666666666666,647,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0026_t21.568s_frame_000647.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,25.530028426978202,3.206502942787609,6.723453997064936,0.8744026881145491
1,True,ok,11,21,115.43282118339162,149,159,50,60,13.431840470741834,66.0,76.0,30.664596273291483,138,39,55.0,0.11636067050117628,0.26564885063818816,0.8836393294988237,candidate_long_quality_test,28,23.28,23.266666666666666,698,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0028_t23.280s_frame_000698.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,25.36959551030234,2.952023143922412,6.739403888467555,0.8836393294988237
2,True,ok,149,159,119.79078130107695,289,299,188,198,12.573122529644053,204.0,214.0,32.1729323308266,140,39,55.0,0.10495901598674202,0.26857602881781484,0.8950409840132579,candidate_long_quality_test,28,23.28,23.266666666666666,698,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0028_t23.280s_frame_000698.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,26.32737930439377,2.763295825298887,7.0709029827544025,0.8950409840132579
3,False,valley_too_late;missing_secondary_peak,289,299,112.86073880352889,433,443,416,426,10.680287675710996,,,,144,127,,0.0946324451614971,,0.9053675548385028,candidate_long_quality_test,28,23.28,23.266666666666666,698,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0028_t23.280s_frame_000698.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,24.80430836815908,2.347292351418678,,0.905367554838503
